objectid,parentid,Notes,title,creator,date,description,collection,subject,location,latitude,longitude,source,identifier,type,format,language,rights,rightsstatement,display_template,,,,image_alt_text,object_transcript,extra
te_090,,,Early 1900s Monroe Adding Machine,Monroe Calculating Machine Company,1910,,Technology,,Display Case B6,,,,te_090,image,image/jpg,,,,image,https://gcsmbstorage.blob.core.windows.net/objs/physics/te_090.JPG,https://gcsmbstorage.blob.core.windows.net/smalls/physics/te_090_SMALL.jpg,https://gcsmbstorage.blob.core.windows.net/smalls/physics/te_090_THUMB.jpg,,,
te_092,,,Sharp Calculator,Sharp Corp.,1980,,Technology,,Display Case B6,,,,te_092,image,image/jpg,,,,image,https://gcsmbstorage.blob.core.windows.net/objs/physics/te_092.JPG,https://gcsmbstorage.blob.core.windows.net/smalls/physics/te_092_SMALL.jpg,https://gcsmbstorage.blob.core.windows.net/smalls/physics/te_092_THUMB.jpg,,,
te_096,,,Marchant Calculator,Marchant Calculating Machine Co.,,,Technology,,Display Case B6,,,,te_096,image,image/jpg,,,,image,https://gcsmbstorage.blob.core.windows.net/objs/physics/te_096.JPG,https://gcsmbstorage.blob.core.windows.net/smalls/physics/te_096_SMALL.jpg,https://gcsmbstorage.blob.core.windows.net/smalls/physics/te_096_THUMB.jpg,,,https://digital-grinnell.nyc3.digitaloceanspaces.com/omeka-s/digital-grinnell/original/1ef9fa64a8e0d27ed5f5ed537f35c26c30284757.jpg
te_097,,,Clary Calculator,Clary Corp.,,,Technology,,,,,,te_097,image,image/jpg,,,,image,https://gcsmbstorage.blob.core.windows.net/objs/physics/te_097.JPG,https://gcsmbstorage.blob.core.windows.net/smalls/physics/te_097_SMALL.jpg,https://gcsmbstorage.blob.core.windows.net/smalls/physics/te_097_THUMB.jpg,,,
te_098,,,Electric Calculator,Citizen Systems,,,Technology,,Display Case B6,,,,te_098,image,image/jpg,,,,image,https://gcsmbstorage.blob.core.windows.net/objs/physics/te_098.JPG,https://gcsmbstorage.blob.core.windows.net/smalls/physics/te_098_SMALL.jpg,https://gcsmbstorage.blob.core.windows.net/smalls/physics/te_098_THUMB.jpg,,,
te_107,,,Foot X-ray Machine,,,,Technology,,Storage Location F1a,,,,te_107,image,image/jpg,,,,image,https://gcsmbstorage.blob.core.windows.net/objs/physics/te_107.JPG,https://gcsmbstorage.blob.core.windows.net/smalls/physics/te_107_SMALL.jpg,https://gcsmbstorage.blob.core.windows.net/smalls/physics/te_107_THUMB.jpg,,,
te_112,,,Telegraph Key,,,,Technology,,Display Case H2,,,,te_112,image,image/jpg,,,,image,https://gcsmbstorage.blob.core.windows.net/objs/physics/te_112.JPG,https://gcsmbstorage.blob.core.windows.net/smalls/physics/te_112_SMALL.jpg,https://gcsmbstorage.blob.core.windows.net/smalls/physics/te_112_THUMB.jpg,,,
te_113,,,Lantern Glass,CRX and P,,,Technology,,,,,,te_113,image,image/jpg,,,,image,https://gcsmbstorage.blob.core.windows.net/objs/physics/te_113.JPG,https://gcsmbstorage.blob.core.windows.net/smalls/physics/te_113_SMALL.jpg,https://gcsmbstorage.blob.core.windows.net/smalls/physics/te_113_THUMB.jpg,,,
te_115,,,Radio Transmitter,The Hallicrafters Co.,,Model HT-40,Technology,,Storage Location H1b,,,,te_115,image,image/jpg,,,,image,https://gcsmbstorage.blob.core.windows.net/objs/physics/te_115.JPG,https://gcsmbstorage.blob.core.windows.net/smalls/physics/te_115_SMALL.jpg,https://gcsmbstorage.blob.core.windows.net/smalls/physics/te_115_THUMB.jpg,,,
te_116,,,Anoxia Photometer,"Coleman Instruments, Inc,
 
 Rubicon Co.",,Model 17-006,Technology,,Storage Location H2a,,,,te_116,image,image/jpg,,,,image,https://gcsmbstorage.blob.core.windows.net/objs/physics/te_116.JPG,https://gcsmbstorage.blob.core.windows.net/smalls/physics/te_116_SMALL.jpg,https://gcsmbstorage.blob.core.windows.net/smalls/physics/te_116_THUMB.jpg,,,
te_117,,,Lightning Rod,,,,Technology,,,,,,te_117,image,image/jpg,,,,image,https://gcsmbstorage.blob.core.windows.net/objs/physics/te_117.JPG,https://gcsmbstorage.blob.core.windows.net/smalls/physics/te_117_SMALL.jpg,https://gcsmbstorage.blob.core.windows.net/smalls/physics/te_117_THUMB.jpg,,,
te_119,,didn't upload? ,Student’s Oil Lamp,,1880,This lamp was used by Prof George L. Pierce while studying at Oberlin and given to the museum by Wayne and Clara Denny. Grinnell students used oil or gas lamps until the mid 1890’s.,Technology,,Storage Location H3a,,,,te_119,image,image/jpg,,,,image,https://gcsmbstorage.blob.core.windows.net/objs/physics/,https://gcsmbstorage.blob.core.windows.net/smalls/physics/te_119_SMALL.jpg,https://gcsmbstorage.blob.core.windows.net/smalls/physics/te_119_THUMB.jpg,,,
te_122,,,Telegraph Sounder,Western Electric Co.,,,Technology,,Storage Location H5a,,,,te_122,image,image/jpg,,,,image,https://gcsmbstorage.blob.core.windows.net/objs/physics/te_122.jpg,https://gcsmbstorage.blob.core.windows.net/smalls/physics/te_122_SMALL.jpg,https://gcsmbstorage.blob.core.windows.net/smalls/physics/te_122_THUMB.jpg,,,
te_123,,,Telegraph Dial,,,,Technology,,Storage Location H5a,,,,te_123,image,image/jpg,,,,image,https://gcsmbstorage.blob.core.windows.net/objs/physics/te_123.jpg,https://gcsmbstorage.blob.core.windows.net/smalls/physics/te_123_SMALL.jpg,https://gcsmbstorage.blob.core.windows.net/smalls/physics/te_123_THUMB.jpg,,,
te_125,,,Telegraph Recorder,,,This telegraph recorder used tape to record dots and dashes. It is missing its stylus.,Technology,,Storage Location H5a,,,,te_125,image,image/jpg,,,,image,https://gcsmbstorage.blob.core.windows.net/objs/physics/te_125.jpg,https://gcsmbstorage.blob.core.windows.net/smalls/physics/te_125_SMALL.jpg,https://gcsmbstorage.blob.core.windows.net/smalls/physics/te_125_THUMB.jpg,,,
te_130,,,McIntosh Milliammeter,Bang & Olufsen Co.,,One of these is in the Smithsonian labeled a “dosage meter.” It probably is part of a medical fake.,Electricity_and_Magnetism,Analog_Meters,,,,,te_130,image,image/jpg,,,,image,https://gcsmbstorage.blob.core.windows.net/objs/physics/te_130.JPG,https://gcsmbstorage.blob.core.windows.net/smalls/physics/te_130_SMALL.jpg,https://gcsmbstorage.blob.core.windows.net/smalls/physics/te_130_THUMB.jpg,,,
te_142,,,Micrometer Head for Telescope or Microscope,,,,Technology,,Storage Location Prep Room,,,,te_142,image,image/jpg,,,,image,https://gcsmbstorage.blob.core.windows.net/objs/physics/te_142.JPG,https://gcsmbstorage.blob.core.windows.net/smalls/physics/te_142_SMALL.jpg,https://gcsmbstorage.blob.core.windows.net/smalls/physics/te_142_THUMB.jpg,,,
te_145,,,Four Coil Aerocoil for Tuning Radios,Aero Products Inc.,,,Technology,,Storage Location B3a,,,,te_145,image,image/jpg,,,,image,https://gcsmbstorage.blob.core.windows.net/objs/physics/te_145.JPG,https://gcsmbstorage.blob.core.windows.net/smalls/physics/te_145_SMALL.jpg,https://gcsmbstorage.blob.core.windows.net/smalls/physics/te_145_THUMB.jpg,,,
te_152,,,Small Balance,,,,Technology,,,,,,te_152,image,image/jpg,,,,image,https://gcsmbstorage.blob.core.windows.net/objs/physics/te_152.JPG,https://gcsmbstorage.blob.core.windows.net/smalls/physics/te_152_SMALL.jpg,https://gcsmbstorage.blob.core.windows.net/smalls/physics/te_152_THUMB.jpg,,,
te_159,,,HP9100A Calculator,Hewlett Packard Co.,,,Technology,,Display Case B6,,,,te_159,image,image/jpg,,,,image,https://gcsmbstorage.blob.core.windows.net/objs/physics/te_159.JPG,https://gcsmbstorage.blob.core.windows.net/smalls/physics/te_159_SMALL.jpg,https://gcsmbstorage.blob.core.windows.net/smalls/physics/te_159_THUMB.jpg,,,
te_161,,,Wang Electronics Package,"Wang Laboratories, Inc.",,,Technology,,Display Case B6,,,,te_161,image,image/jpg,,,,image,https://gcsmbstorage.blob.core.windows.net/objs/physics/te_161.JPG,https://gcsmbstorage.blob.core.windows.net/smalls/physics/te_161_SMALL.jpg,https://gcsmbstorage.blob.core.windows.net/smalls/physics/te_161_THUMB.jpg,,,
te_164,,,Craig Calculator,Craig Corp.,,,Technology,,Display Case B6,,,,te_164,image,image/jpg,,,,image,https://gcsmbstorage.blob.core.windows.net/objs/physics/te_164.JPG,https://gcsmbstorage.blob.core.windows.net/smalls/physics/te_164_SMALL.jpg,https://gcsmbstorage.blob.core.windows.net/smalls/physics/te_164_THUMB.jpg,,,https://digital-grinnell.nyc3.digitaloceanspaces.com/omeka-s/digital-grinnell/original/ee0705a8c572919b85fea40262f802936d747cdf.jpg
te_166,,,TI Calculator,Texas Instruments Inc.,,,Technology,,Display Case B6,,,,te_166,image,image/jpg,,,,image,https://gcsmbstorage.blob.core.windows.net/objs/physics/te_166.JPG,https://gcsmbstorage.blob.core.windows.net/smalls/physics/te_166_SMALL.jpg,https://gcsmbstorage.blob.core.windows.net/smalls/physics/te_166_THUMB.jpg,,,
te_167,,,TI Calculator,Texas Instruments Inc.,,,Technology,,Display Case B6,,,,te_167,image,image/jpg,,,,image,https://gcsmbstorage.blob.core.windows.net/objs/physics/te_167.JPG,https://gcsmbstorage.blob.core.windows.net/smalls/physics/te_167_SMALL.jpg,https://gcsmbstorage.blob.core.windows.net/smalls/physics/te_167_THUMB.jpg,,,
te_168,,,Canon Calculator,Canon Inc.,,,Technology,,Display Case B6,,,,te_168,image,image/jpg,,,,image,https://gcsmbstorage.blob.core.windows.net/objs/physics/te_168.JPG,https://gcsmbstorage.blob.core.windows.net/smalls/physics/te_168_SMALL.jpg,https://gcsmbstorage.blob.core.windows.net/smalls/physics/te_168_THUMB.jpg,,,
te_169,,,Polaroid Camera,Polaroid Corp.,,model 360 (with te_170 and te_171),Technology,,Dead Storage Room,,,,te_169,image,image/jpg,,,,image,https://gcsmbstorage.blob.core.windows.net/objs/physics/te_169.JPG,https://gcsmbstorage.blob.core.windows.net/smalls/physics/te_169_SMALL.jpg,https://gcsmbstorage.blob.core.windows.net/smalls/physics/te_169_THUMB.jpg,,,
te_175,,,Polaroid Camera,Polaroid Corp.,,Model 110A,Technology,,,,,,te_175,image,image/jpg,,,,image,https://gcsmbstorage.blob.core.windows.net/objs/physics/te_175.JPG,https://gcsmbstorage.blob.core.windows.net/smalls/physics/te_175_SMALL.jpg,https://gcsmbstorage.blob.core.windows.net/smalls/physics/te_175_THUMB.jpg,,,
te_183,,,Vest Pocket Autographic Kodak Camera,Eastman Kokak,1920,"This model, manufactured between 1915 and 1926, has a fixed-focus f/7.7 lens. The front of the camera expands out to take pictures. The version sold without the ""special"" branding was advertised as the ""Soldier's camera"" during World War 1, with a flap that can be lifted up on the back of the camera to write a note on the backing of 127mm film. A small stylus is included to do this.",Technology,,Storage Location Prep Room,,,,te_183,image,image/jpg,,,,image,https://gcsmbstorage.blob.core.windows.net/objs/physics/te_183.JPG,https://gcsmbstorage.blob.core.windows.net/smalls/physics/te_183_SMALL.jpg,https://gcsmbstorage.blob.core.windows.net/smalls/physics/te_183_THUMB.jpg,,,
te_194,,,Parish Microscope,,,,Technology,,,,,,te_194,image,image/jpg,,,,image,https://gcsmbstorage.blob.core.windows.net/objs/physics/te_194.JPG,https://gcsmbstorage.blob.core.windows.net/smalls/physics/te_194_SMALL.jpg,https://gcsmbstorage.blob.core.windows.net/smalls/physics/te_194_THUMB.jpg,,,
te_197,,,Intel paper tape reader for Intellec 8,Intel Corp.,1976,"Gift from Robert Noyce at Intel to Grinnell College Physics Department. 
 
 
 
 Paper-tape reader for Intellec 8 8080-development system.",Technology,,Display Case V3,,,,te_197,image,image/jpg,,,,image,https://gcsmbstorage.blob.core.windows.net/objs/physics/te_197.JPG,https://gcsmbstorage.blob.core.windows.net/smalls/physics/te_197_SMALL.jpg,https://gcsmbstorage.blob.core.windows.net/smalls/physics/te_197_THUMB.jpg,,,
te_198,,,Intel Intellec 8 8080-Development System,Intel Corp.,1976,Gift from Robert Noyce at Intel to Grinnell College Physics Department,Technology,,Display Case V3,,,,te_198,image,image/jpg,,,,image,https://gcsmbstorage.blob.core.windows.net/objs/physics/te_198.JPG,https://gcsmbstorage.blob.core.windows.net/smalls/physics/te_198_SMALL.jpg,https://gcsmbstorage.blob.core.windows.net/smalls/physics/te_198_THUMB.jpg,,,
te_199,,,Apple-IIe with disc drives,Apple Inc.,1979,1979 Gift from Steve Jobs to Grinnell College,Technology,,Display Case V3,,,,te_199,image,image/jpg,,,,image,https://gcsmbstorage.blob.core.windows.net/objs/physics/te_199.JPG,https://gcsmbstorage.blob.core.windows.net/smalls/physics/te_199_SMALL.jpg,https://gcsmbstorage.blob.core.windows.net/smalls/physics/te_199_THUMB.jpg,,,
te_202,,,Kim-1 single-board computer,Commodore,1979,First single-board computer used in electronics course,Technology,,,,,,te_202,image,image/jpg,,,,image,https://gcsmbstorage.blob.core.windows.net/objs/physics/te_202.JPG,https://gcsmbstorage.blob.core.windows.net/smalls/physics/te_202_SMALL.jpg,https://gcsmbstorage.blob.core.windows.net/smalls/physics/te_202_THUMB.jpg,,,
te_203,,,Seth Thomas Clock 11,Seth Thomas Clock Co.,1888,"The Seth Thomas clocks, acquired by the college in December of 1888, represent the pinnacle of accuracy in timekeeping within their era. The clocks have very heavy cast-iron frames and gold-plated regulators. The polished brass tubes on either side of the clocks house the weights which maintain the rhythm and accuracy of the clock regulators. The college purchased the clocks after receiving the gift of an 8-inch Clark refractor, along with a chronograph, micrometer and a transit telescope. Grinnell offered practical astronomy classes for the first time in the 1888-89 academic year. Located in Goodnow Hall and used in the Goodnow observatory , the clocks were set respectively for solar and sidereal time. This clock is set for solar time.The second image shows the Goodnow Hall clock room in the early 1900's. The chronometer is on the table to the right.
 
 
 
 The clocks, routinely maintained by Kens Clock Repair of Brooklyn, Iowa. still keep excellent time and are on display in the Kistle Science Library in the Noyce Science Center.",Technology,,Kistle Science Library L1,,,,te_203,image,image/jpg,,,,multiple,https://gcsmbstorage.blob.core.windows.net/objs/physics/te_203.jpg,https://gcsmbstorage.blob.core.windows.net/smalls/physics/te_203_SMALL.jpg,https://gcsmbstorage.blob.core.windows.net/smalls/physics/te_203_THUMB.jpg,,,https://digital-grinnell.nyc3.digitaloceanspaces.com/omeka-s/digital-grinnell/original/e0c28887f4615fd7550135bb738ea1896b0f3688.jpg
te_203_B,te_203,,Goodnow Clock Room,,,"The Seth Thomas clocks, acquired by the college in December of 1888, represent the pinnacle of accuracy in timekeeping within their era. The clocks have very heavy cast-iron frames and gold-plated regulators. The polished brass tubes on either side of the clocks house the weights which maintain the rhythm and accuracy of the clock regulators. The college purchased the clocks after receiving the gift of an 8-inch Clark refractor, along with a chronograph, micrometer and a transit telescope. Grinnell offered practical astronomy classes for the first time in the 1888-89 academic year. Located in Goodnow Hall and used in the Goodnow observatory , the clocks were set respectively for solar and sidereal time. This clock is set for solar time.The second image shows the Goodnow Hall clock room in the early 1900's. The chronometer is on the table to the right.
 
 
 
 The clocks, routinely maintained by Kens Clock Repair of Brooklyn, Iowa.. still keep excellent time and are on display in the Kistle Science Library in the Noyce Science Center.",,,,,,,,,,,,,image,https://gcsmbstorage.blob.core.windows.net/objs/physics/te_203_B.jpg,https://gcsmbstorage.blob.core.windows.net/smalls/physics/te_203_B_SMALL.jpg,https://gcsmbstorage.blob.core.windows.net/smalls/physics/te_203_B_THUMB.jpg,,,
te_204,,,Seth Thomas Clock 12,Seth Thomas Clock Co.,1888,Replaced 2018,Technology,,Kistle Science Library L1,,,,te_204,image,image/jpg,,,,image,https://gcsmbstorage.blob.core.windows.net/objs/physics/te_204.jpg,https://gcsmbstorage.blob.core.windows.net/smalls/physics/te_204_SMALL.jpg,https://gcsmbstorage.blob.core.windows.net/smalls/physics/te_204_THUMB.jpg,,,https://digital-grinnell.nyc3.digitaloceanspaces.com/omeka-s/digital-grinnell/original/0b8b37036eb4ab7f83389124e00f95dacca626b4.jpg
te_215,,,Grinnell College Telephone,,,,Technology,,Display Case H2,,,,te_215,image,image/jpg,,,,image,https://gcsmbstorage.blob.core.windows.net/objs/physics/te_215.JPG,https://gcsmbstorage.blob.core.windows.net/smalls/physics/te_215_SMALL.jpg,https://gcsmbstorage.blob.core.windows.net/smalls/physics/te_215_THUMB.jpg,,,
te_216,,,Nokia Tracfone,Nokia Corp.,,,Technology,,Display Case H2,,,,te_216,image,image/jpg,,,,image,https://gcsmbstorage.blob.core.windows.net/objs/physics/te_216.JPG,https://gcsmbstorage.blob.core.windows.net/smalls/physics/te_216_SMALL.jpg,https://gcsmbstorage.blob.core.windows.net/smalls/physics/te_216_THUMB.jpg,,,
te_217,,,LG Tracfone,LG Electronics Inc.,,,Technology,,,,,,te_217,image,image/jpg,,,,image,https://gcsmbstorage.blob.core.windows.net/objs/physics/te_217.JPG,https://gcsmbstorage.blob.core.windows.net/smalls/physics/te_217_SMALL.jpg,https://gcsmbstorage.blob.core.windows.net/smalls/physics/te_217_THUMB.jpg,,,
te_218,,,LG Tracfone,LG Electronics Inc.,,,Technology,,Display Case H2,,,,te_218,image,image/jpg,,,,image,https://gcsmbstorage.blob.core.windows.net/objs/physics/te_218.JPG,https://gcsmbstorage.blob.core.windows.net/smalls/physics/te_218_SMALL.jpg,https://gcsmbstorage.blob.core.windows.net/smalls/physics/te_218_THUMB.jpg,,,
te_227,,,Dictaphone Cylinder,,,Used by Charlie Duke for non-linear least-squares curve fitting during the 1960's. Fortran Program used at ISU computer.,Technology,,Storage Location H3b,,,,te_227,image,image/jpg,,,,image,https://gcsmbstorage.blob.core.windows.net/objs/physics/te_227.JPG,https://gcsmbstorage.blob.core.windows.net/smalls/physics/te_227_SMALL.jpg,https://gcsmbstorage.blob.core.windows.net/smalls/physics/te_227_THUMB.jpg,,,
te_228,,,IBM Punch Card Fortran Code,,1965,,Technology,,,,,,te_228,image,image/jpg,,,,image,https://gcsmbstorage.blob.core.windows.net/objs/physics/te_228.JPG,https://gcsmbstorage.blob.core.windows.net/smalls/physics/te_228_SMALL.jpg,https://gcsmbstorage.blob.core.windows.net/smalls/physics/te_228_THUMB.jpg,,,
te_229,,,Globe,,,"Oscilloscope
 
 Heathkit, model OL-1",Technology,,Storage Location H3b,,,,te_229,image,image/jpg,,,,image,https://gcsmbstorage.blob.core.windows.net/objs/physics/te_229.JPG,https://gcsmbstorage.blob.core.windows.net/smalls/physics/te_229_SMALL.jpg,https://gcsmbstorage.blob.core.windows.net/smalls/physics/te_229_THUMB.jpg,,,
te_230,,,Oscilloscope,The Heath Co.,,Model D61,Electricity_and_Magnetism,Oscilloscopes,Dead Storage Room,,,,te_230,image,image/jpg,,,,image,https://gcsmbstorage.blob.core.windows.net/objs/physics/te_230.JPG,https://gcsmbstorage.blob.core.windows.net/smalls/physics/te_230_SMALL.jpg,https://gcsmbstorage.blob.core.windows.net/smalls/physics/te_230_THUMB.jpg,,,
