objectid,parentid,title,creator,date,description,collection,subject,location,latitude,longitude,source,identifier,type,format,language,rights,rightsstatement,display_template,object_location,image_small,image_thumb,image_alt_text,object_transcript,extra
te_183,,Vest Pocket Autographic Kodak Camera,Eastman Kokak,1920,"This model, manufactured between 1915 and 1926, has a fixed-focus f/7.7 lens. The front of the camera expands out to take pictures. The version sold without the ""special"" branding was advertised as the ""Soldier's camera"" during World War 1, with a flap that can be lifted up on the back of the camera to write a note on the backing of 127mm film. A small stylus is included to do this.",Technology,,Storage Location Prep Room,,,,te_183,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/te_183.jpg,https://dgobjects.blob.core.windows.net/smalls/te_183.jpg,https://dgobjects.blob.core.windows.net/thumbs/te_183.jpg,,,
te_194,,Parish Microscope,,,,Technology,,,,,,te_194,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/te_194.jpg,https://dgobjects.blob.core.windows.net/smalls/te_194.jpg,https://dgobjects.blob.core.windows.net/thumbs/te_194.jpg,,,
te_197,,Intel paper tape reader for Intellec 8,Intel Corp.,1976,"Gift from Robert Noyce at Intel to Grinnell College Physics Department. 
 
 
 
 Paper-tape reader for Intellec 8 8080-development system.",Technology,,Display Case V3,,,,te_197,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/te_197.jpg,https://dgobjects.blob.core.windows.net/smalls/te_197.jpg,https://dgobjects.blob.core.windows.net/thumbs/te_197.jpg,,,
te_198,,Intel Intellec 8 8080-Development System,Intel Corp.,1976,Gift from Robert Noyce at Intel to Grinnell College Physics Department,Technology,,Display Case V3,,,,te_198,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/te_198.jpg,https://dgobjects.blob.core.windows.net/smalls/te_198.jpg,https://dgobjects.blob.core.windows.net/thumbs/te_198.jpg,,,
te_199,,Apple-IIe with disc drives,Apple Inc.,1979,1979 Gift from Steve Jobs to Grinnell College,Technology,,Display Case V3,,,,te_199,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/te_199.jpg,https://dgobjects.blob.core.windows.net/smalls/te_199.jpg,https://dgobjects.blob.core.windows.net/thumbs/te_199.jpg,,,
te_202,,Kim-1 single-board computer,Commodore,1979,First single-board computer used in electronics course,Technology,,,,,,te_202,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/te_202.jpg,https://dgobjects.blob.core.windows.net/smalls/te_202.jpg,https://dgobjects.blob.core.windows.net/thumbs/te_202.jpg,,,
te_203,,Seth Thomas Clock 11,Seth Thomas Clock Co.,1888,"The Seth Thomas clocks, acquired by the college in December of 1888, represent the pinnacle of accuracy in timekeeping within their era. The clocks have very heavy cast-iron frames and gold-plated regulators. The polished brass tubes on either side of the clocks house the weights which maintain the rhythm and accuracy of the clock regulators. The college purchased the clocks after receiving the gift of an 8-inch Clark refractor, along with a chronograph, micrometer and a transit telescope. Grinnell offered practical astronomy classes for the first time in the 1888-89 academic year. Located in Goodnow Hall and used in the Goodnow observatory , the clocks were set respectively for solar and sidereal time. This clock is set for solar time.The second image shows the Goodnow Hall clock room in the early 1900's. The chronometer is on the table to the right.
 
 
 
 The clocks, routinely maintained by Kens Clock Repair of Brooklyn, Iowa. still keep excellent time and are on display in the Kistle Science Library in the Noyce Science Center.",Technology,,Kistle Science Library L1,,,,te_203,image,image/jpg,,,,multiple,https://dgobjects.blob.core.windows.net/objs/og/te_203.jpg,https://dgobjects.blob.core.windows.net/smalls/te_203.jpg,https://dgobjects.blob.core.windows.net/thumbs/te_203.jpg,,,https://digital-grinnell.nyc3.digitaloceanspaces.com/omeka-s/digital-grinnell/original/e0c28887f4615fd7550135bb738ea1896b0f3688.jpg
te_203_B,te_203,Goodnow Clock Room,,,"The Seth Thomas clocks, acquired by the college in December of 1888, represent the pinnacle of accuracy in timekeeping within their era. The clocks have very heavy cast-iron frames and gold-plated regulators. The polished brass tubes on either side of the clocks house the weights which maintain the rhythm and accuracy of the clock regulators. The college purchased the clocks after receiving the gift of an 8-inch Clark refractor, along with a chronograph, micrometer and a transit telescope. Grinnell offered practical astronomy classes for the first time in the 1888-89 academic year. Located in Goodnow Hall and used in the Goodnow observatory , the clocks were set respectively for solar and sidereal time. This clock is set for solar time.The second image shows the Goodnow Hall clock room in the early 1900's. The chronometer is on the table to the right.
 
 
 
 The clocks, routinely maintained by Kens Clock Repair of Brooklyn, Iowa.. still keep excellent time and are on display in the Kistle Science Library in the Noyce Science Center.",,,,,,,,,,,,,image,https://dgobjects.blob.core.windows.net/objs/og/te_203_B.jpg,https://dgobjects.blob.core.windows.net/smalls/te_203_B.jpg,https://dgobjects.blob.core.windows.net/thumbs/te_203_B.jpg,,,
te_204,,Seth Thomas Clock 12,Seth Thomas Clock Co.,1888,Replaced 2018,Technology,,Kistle Science Library L1,,,,te_204,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/te_204.jpg,https://dgobjects.blob.core.windows.net/smalls/te_204.jpg,https://dgobjects.blob.core.windows.net/thumbs/te_204.jpg,,,https://digital-grinnell.nyc3.digitaloceanspaces.com/omeka-s/digital-grinnell/original/0b8b37036eb4ab7f83389124e00f95dacca626b4.jpg
te_215,,Grinnell College Telephone,,,,Technology,,Display Case H2,,,,te_215,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/te_215.jpg,https://dgobjects.blob.core.windows.net/smalls/te_215.jpg,https://dgobjects.blob.core.windows.net/thumbs/te_215.jpg,,,
te_216,,Nokia Tracfone,Nokia Corp.,,,Technology,,Display Case H2,,,,te_216,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/te_216.jpg,https://dgobjects.blob.core.windows.net/smalls/te_216.jpg,https://dgobjects.blob.core.windows.net/thumbs/te_216.jpg,,,
te_217,,LG Tracfone,LG Electronics Inc.,,,Technology,,,,,,te_217,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/te_217.jpg,https://dgobjects.blob.core.windows.net/smalls/te_217.jpg,https://dgobjects.blob.core.windows.net/thumbs/te_217.jpg,,,
te_218,,LG Tracfone,LG Electronics Inc.,,,Technology,,Display Case H2,,,,te_218,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/te_218.jpg,https://dgobjects.blob.core.windows.net/smalls/te_218.jpg,https://dgobjects.blob.core.windows.net/thumbs/te_218.jpg,,,
te_227,,Dictaphone Cylinder,,,Used by Charlie Duke for non-linear least-squares curve fitting during the 1960's. Fortran Program used at ISU computer.,Technology,,Storage Location H3b,,,,te_227,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/te_227.jpg,https://dgobjects.blob.core.windows.net/smalls/te_227.jpg,https://dgobjects.blob.core.windows.net/thumbs/te_227.jpg,,,
te_228,,IBM Punch Card Fortran Code,,1965,,Technology,,,,,,te_228,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/te_228.jpg,https://dgobjects.blob.core.windows.net/smalls/te_228.jpg,https://dgobjects.blob.core.windows.net/thumbs/te_228.jpg,,,
te_229,,Globe,,,"Oscilloscope
 
 Heathkit, model OL-1",Technology,,Storage Location H3b,,,,te_229,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/te_229.jpg,https://dgobjects.blob.core.windows.net/smalls/te_229.jpg,https://dgobjects.blob.core.windows.net/thumbs/te_229.jpg,,,
te_230,,Oscilloscope,The Heath Co.,,Model D61,Electricity_and_Magnetism,Oscilloscopes,Dead Storage Room,,,,te_230,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/te_230.jpg,https://dgobjects.blob.core.windows.net/smalls/te_230.jpg,https://dgobjects.blob.core.windows.net/thumbs/te_230.jpg,,,
te_234,,Oscilloscope,Telequipment Co. (Tektronix),,Tektronix 502A with Cart (te_236),Electricity_and_Magnetism,Oscilloscopes,Dead Storage Room,,,,te_234,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/te_234.jpg,https://dgobjects.blob.core.windows.net/smalls/te_234.jpg,https://dgobjects.blob.core.windows.net/thumbs/te_234.jpg,,,
te_235,,Oscilloscope with Cart,"Tektronix, Inc.",,Model 564 with Cart (te_238),Electricity_and_Magnetism,Oscilloscopes,Dead Storage Room,,,,te_235,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/te_235.jpg,https://dgobjects.blob.core.windows.net/smalls/te_235.jpg,https://dgobjects.blob.core.windows.net/thumbs/te_235.jpg,,,
te_237,,Storage Oscilloscope with Cart,"Tektronix, Inc.",,Tektronix 502A Dual-Beam Oscilloscope with Cart (te_240),Electricity_and_Magnetism,Oscilloscopes,Dead Storage Room,,,,te_237,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/te_237.jpg,https://dgobjects.blob.core.windows.net/smalls/te_237.jpg,https://dgobjects.blob.core.windows.net/thumbs/te_237.jpg,,,
te_239,,Dual-Beam Oscilloscope with Cart,"Tektronix, Inc.",,Model 5431A,Electricity_and_Magnetism,Oscilloscopes,Dead Storage Room,,,,te_239,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/te_239.jpg,https://dgobjects.blob.core.windows.net/smalls/te_239.jpg,https://dgobjects.blob.core.windows.net/thumbs/te_239.jpg,,,
te_242,,Oscilloscope,Hewlett Packard Co.,,,Electricity_and_Magnetism,Oscilloscopes,,,,,te_242,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/te_242.jpg,https://dgobjects.blob.core.windows.net/smalls/te_242.jpg,https://dgobjects.blob.core.windows.net/thumbs/te_242.jpg,,,
te_243,,Howell Weir Guage,Weir Gauge Manufacturing Co.,,"Tektronix
 
 Model 541",Technology,,Dead Storage Room,,,,te_243,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/te_243.jpg,https://dgobjects.blob.core.windows.net/smalls/te_243.jpg,https://dgobjects.blob.core.windows.net/thumbs/te_243.jpg,,,
te_244,,Oscilloscope,"Tektronix, Inc.",,,Electricity_and_Magnetism,Oscilloscopes,Dead Storage Room,,,,te_244,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/te_244.jpg,https://dgobjects.blob.core.windows.net/smalls/te_244.jpg,https://dgobjects.blob.core.windows.net/thumbs/te_244.jpg,,,
te_247,,Calculator Keyboard,"Wang Laboratories, Inc.",,,Technology,,Dead Storage Room,,,,te_247,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/te_247.jpg,https://dgobjects.blob.core.windows.net/smalls/te_247.jpg,https://dgobjects.blob.core.windows.net/thumbs/te_247.jpg,,,
te_250,,Sextant,Jordan,,,Technology,,Storage Location Prep Room,,,,te_250,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/te_250.jpg,https://dgobjects.blob.core.windows.net/smalls/te_250.jpg,https://dgobjects.blob.core.windows.net/thumbs/te_250.jpg,,,
te_252,,Amateur Printer,Eastman Kodak Co.,,Model Universal,Technology,,Dead Storage Room,,,,te_252,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/te_252.jpg,https://dgobjects.blob.core.windows.net/smalls/te_252.jpg,https://dgobjects.blob.core.windows.net/thumbs/te_252.jpg,,,
te_254,,Typewriter,Underwood Typewriter Co.,,High-Speed Adding Calculator,Technology,,,,,,te_254,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/te_254.jpg,https://dgobjects.blob.core.windows.net/smalls/te_254.jpg,https://dgobjects.blob.core.windows.net/thumbs/te_254.jpg,,,
te_256,,Calculator,Monroe Calculating Machine Company,,High-Speed Adding Calculator,Technology,,,,,,te_256,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/te_256.jpg,https://dgobjects.blob.core.windows.net/smalls/te_256.jpg,https://dgobjects.blob.core.windows.net/thumbs/te_256.jpg,,,
te_258,,Calculator,Monroe Calculating Machine Company,,The A95 compact digital camera with 5 megapixels and made in China was first marketed in 2004 by Canon Inc. The camera has 3x(38-114mm equiv.) F2.8-F4.9 zoom lens.,Technology,,,,,,te_258,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/te_258.jpg,https://dgobjects.blob.core.windows.net/smalls/te_258.jpg,https://dgobjects.blob.core.windows.net/thumbs/te_258.jpg,,,
te_264,,Canon PowerShot A95 Camera,Canon Inc.,2004,,Technology,,Storage Location F1a,,,,te_264,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/te_264.jpg,https://dgobjects.blob.core.windows.net/smalls/te_264.jpg,https://dgobjects.blob.core.windows.net/thumbs/te_264.jpg,,,
te_278,,Mechanical Calculator,Marchant Calculating Machine Co.,1920,,Technology,,Storage Location H2b,,,,te_278,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/te_278.jpg,https://dgobjects.blob.core.windows.net/smalls/te_278.jpg,https://dgobjects.blob.core.windows.net/thumbs/te_278.jpg,,,
te_279,,Surveyor’s Level,James W. Queen & Co.,,"A Transit Telescope is the basic instrument for determining time by stars. It is fixed such that the instrument rotates on its axis in a north-south plane.1 An observer using the transit telescope watches a chosen star pass across the cross-hairs. These time measurements probably provided time base for the Haish telescope in the Goodnow observatory and did provide time for the Rock Island railroad.
 This Fauth Transit Telescope was purchased by the college in 1888 for a concessional price of $550. The transit telescope (in Noyce Hall foyer), chronograph (in display case F2), astronomical Seth Thomas clocks (in Kistle Science Library), and micrometer (in case F2) were purchases requested by Samuel J. Buck following the construction of the Goodnow observatory with its Haish telescope. “If a man makes you a present of a fine horse, immediately you begin looking about for a saddle and bridle, harness, carriage and sleigh in order to make use of the horse,”
 The transit telescope is the basic instrument for determining time by stars. The axis of a transit telescope is fixed in the east west direction so that when the instrument moves, it moves only up and down in a north-south plane. This one was mounted on a Y shaped metal base and located in the brick transit house just East of Goodnow. It was reported to have an objective with aperture of 3 inches and three eye pieces, a direct, diagonal, and a nadir, with approximate powers of 50, 100, and 30, respectively. An observer would watch a chosen star pass across the cross-hairs. The time between one passage of a star and the next is one sidereal day. The interval between two successive passages of the sun past some fixed point in the sky, such as the meridian, is one solar day, and it is 3 minutes 56 seconds longer than the sidereal day. Because the observations of stars are made at night, the cross-hairs must be illuminated. The cross-hairs are in the center of the telescope tube, and a window at each end of the support admitted light from a kerosene lamp to make the cross-hairs visible. From a knowledge of the longitude of the observatory and the location in the sky of a particular star, one can calculate precisely the time at which that star passes the local meridian. If the passage is observed with the transit telescope, the derived time can be used to set a clock or, more likely, produce a correction to be applied to the clock’s reading. It is easier to use corrections than to set clocks frequently.",Technology,,Storage Location Prep Room,,,,te_279,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/te_279.jpg,https://dgobjects.blob.core.windows.net/smalls/te_279.jpg,https://dgobjects.blob.core.windows.net/thumbs/te_279.jpg,,,
te_291,,Transit Telescope,Fauth & Co.,,,Technology,,,,,,te_291,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/te_291.jpg,https://dgobjects.blob.core.windows.net/smalls/te_291.jpg,https://dgobjects.blob.core.windows.net/thumbs/te_291.jpg,,,
th_006,,Radiometers,,,,Thermodynamics,,,,,,th_006,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/th_006.jpg,https://dgobjects.blob.core.windows.net/smalls/th_006.jpg,https://dgobjects.blob.core.windows.net/thumbs/th_006.jpg,,,
th_008,,Thermostat,,,,Thermodynamics,,Display Case V2,,,,th_008,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/th_008.jpg,https://dgobjects.blob.core.windows.net/smalls/th_008.jpg,https://dgobjects.blob.core.windows.net/thumbs/th_008.jpg,,,
th_010,,Thermometer,,,,Thermodynamics,,,,,,th_010,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/th_010.jpg,https://dgobjects.blob.core.windows.net/smalls/th_010.jpg,https://dgobjects.blob.core.windows.net/thumbs/th_010.jpg,,,
th_014,,Cooling by Radiation Demonstration,,,,Thermodynamics,,Storage Location H1b,,,,th_014,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/th_014.jpg,https://dgobjects.blob.core.windows.net/smalls/th_014.jpg,https://dgobjects.blob.core.windows.net/thumbs/th_014.jpg,,,
th_016,,Dewpoint,,,,Thermodynamics,,Storage Location H3b,,,,th_016,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/th_016.jpg,https://dgobjects.blob.core.windows.net/smalls/th_016.jpg,https://dgobjects.blob.core.windows.net/thumbs/th_016.jpg,,,
th_017,,"Psychrometer, Sling, without handle",,,,Thermodynamics,,,,,,th_017,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/th_017.jpg,https://dgobjects.blob.core.windows.net/smalls/th_017.jpg,https://dgobjects.blob.core.windows.net/thumbs/th_017.jpg,,,
